node,bipartite
p22763,projects
p85400,projects
p2542,projects
p115442,projects
p63261,projects
p33349,projects
p109992,projects
p35097,projects
p42853,projects
p18108,projects
p7856,projects
p1578,projects
p37151,projects
p333,projects
p2242,projects
p35903,projects
p17219,projects
p7822,projects
p21883,projects
p95185,projects
p41968,projects
p34366,projects
p17911,projects
p6799,projects
p7819,projects
p109388,projects
p8145,projects
p267,projects
p47100,projects
p2037,projects
p53763,projects
p97848,projects
p44967,projects
p40013,projects
p665,projects
p74507,projects
p98226,projects
p99556,projects
p15843,projects
p14003,projects
p6738,projects
p4481,projects
p5464,projects
p60750,projects
p33882,projects
p68128,projects
p19213,projects
p5417,projects
p68553,projects
p25042,projects
p1340,projects
p30465,projects
p78080,projects
p10598,projects
p8272,projects
p19775,projects
p102997,projects
p2886,projects
p5472,projects
p86527,projects
p1444,projects
p87062,projects
p53438,projects
p1520,projects
p11674,projects
p10213,projects
p95089,projects
p29541,projects
p89295,projects
p47718,projects
p9053,projects
p58638,projects
p11086,projects
p96893,projects
p51234,projects
p65570,projects
p15934,projects
p9711,projects
p14296,projects
p6970,projects
p2317,projects
p13147,projects
p7564,projects
p25414,projects
p32349,projects
p80475,projects
p51711,projects
p10389,projects
p82252,projects
p43982,projects
p4415,projects
p29690,projects
p1722,projects
p49501,projects
p6300,projects
p21203,projects
p72354,projects
p70819,projects
p13277,projects
p21593,projects
p4753,projects
p57017,projects
p3988,projects
p7144,projects
p4239,projects
p5283,projects
p1156,projects
p56669,projects
p1679,projects
p39038,projects
p10038,projects
p12656,projects
p17935,projects
p7442,projects
p2845,projects
p89495,projects
p2965,projects
p11972,projects
p52317,projects
p9412,projects
p76244,projects
p12833,projects
p80933,projects
p3987,projects
p72436,projects
p119719,projects
p39310,projects
p55683,projects
p48847,projects
p80236,projects
p90655,projects
p2457,projects
p58669,projects
p26888,projects
p14699,projects
p796,projects
p22118,projects
p29979,projects
p56916,projects
p50745,projects
p3164,projects
p20528,projects
p21255,projects
p15453,projects
p1550,projects
p62123,projects
p71112,projects
p15737,projects
p36185,projects
p48,projects
p112975,projects
p7271,projects
p11175,projects
p50839,projects
p5322,projects
p987,projects
p9738,projects
p104608,projects
p7740,projects
p5246,projects
p2816,projects
p36724,projects
p68499,projects
p120348,projects
p2167,projects
p50052,projects
p10408,projects
p93875,projects
p24655,projects
p22446,projects
p116791,projects
p70137,projects
p18628,projects
p1805,projects
p72627,projects
p50968,projects
p3208,projects
p72633,projects
p18,projects
p17635,projects
p9456,projects
p2674,projects
p66433,projects
p85232,projects
p55043,projects
p11617,projects
p9846,projects
p775,projects
p61260,projects
p28811,projects
p48734,projects
p32102,projects
p8629,projects
p32699,projects
p79720,projects
p6407,projects
p66644,projects
p8853,projects
p11395,projects
p63487,projects
p67689,projects
p117675,projects
p62238,projects
p97735,projects
p70245,projects
p53350,projects
p68780,projects
p74149,projects
p41589,projects
p87734,projects
p72933,projects
p23858,projects
p7686,projects
p39003,projects
p4293,projects
p47356,projects
p5548,projects
p14618,projects
p8890,projects
p17089,projects
p43330,projects
p21713,projects
p13375,projects
p6539,projects
p41634,projects
p107453,projects
p5629,projects
p23629,projects
p25036,projects
p108430,projects
p101305,projects
p7450,projects
p22031,projects
p7753,projects
p7949,projects
p37910,projects
p16992,projects
p19865,projects
p35762,projects
p90669,projects
p10010,projects
p9313,projects
p1229,projects
p96909,projects
p110228,projects
p9528,projects
p21130,projects
p12043,projects
p14082,projects
p65446,projects
p5741,projects
p2808,projects
p1799,projects
p28350,projects
p73171,projects
p5557,projects
p1458,projects
p53507,projects
p19668,projects
p59946,projects
p38449,projects
p39113,projects
p17157,projects
p52096,projects
p2659,projects
p53871,projects
p17607,projects
p59532,projects
p6199,projects
p369,projects
p53974,projects
p79867,projects
p27879,projects
p26443,projects
p1195,projects
p114830,projects
p97808,projects
p10586,projects
p953,projects
p119213,projects
p294,projects
p45417,projects
p1565,projects
p6904,projects
p120604,projects
p78688,projects
p19029,projects
p44497,projects
p3892,projects
p8357,projects
p20447,projects
p2369,projects
p57364,projects
p251,projects
p41717,projects
p1315,projects
p25444,projects
p56926,projects
p42187,projects
p82697,projects
p113480,projects
p85771,projects
p49776,projects
p2233,projects
p30870,projects
p79100,projects
p721,projects
p78804,projects
p196,projects
p108401,projects
p22133,projects
p17312,projects
p47536,projects
p3693,projects
p39869,projects
p38482,projects
p71537,projects
p47412,projects
p87535,projects
p8730,projects
p13758,projects
p40427,projects
p43678,projects
p95936,projects
p65671,projects
p18734,projects
p18301,projects
p98952,projects
p54493,projects
p98301,projects
p6190,projects
p22129,projects
p67305,projects
p80491,projects
p2527,projects
p15252,projects
p50592,projects
p94487,projects
p25358,projects
p10802,projects
p56630,projects
p28409,projects
p63659,projects
p23117,projects
p62380,projects
p1784,projects
p32964,projects
p2715,projects
p1775,projects
p9605,projects
p8276,projects
p1332,projects
p91725,projects
p62042,projects
p95981,projects
p31580,projects
p2560,projects
p7410,projects
p14320,projects
p62037,projects
p485,projects
p90249,projects
p4143,projects
p58075,projects
p101824,projects
p82677,projects
p9768,projects
p118744,projects
p7399,projects
p9186,projects
p79588,projects
p9210,projects
p32846,projects
p31265,projects
p23816,projects
p15930,projects
p18757,projects
p63807,projects
p34378,projects
p9683,projects
p4954,projects
p6760,projects
p48176,projects
p6040,projects
p110335,projects
p71503,projects
p13333,projects
p12643,projects
p239,projects
p45486,projects
p86376,projects
p28106,projects
p6291,projects
p20125,projects
p16608,projects
p44211,projects
p9000,projects
p9457,projects
p1936,projects
p5347,projects
p6032,projects
p13104,projects
p60,projects
p13826,projects
p205,projects
p67859,projects
p2256,projects
p86,projects
p69976,projects
p71079,projects
p101470,projects
p32113,projects
p102194,projects
p78136,projects
p2117,projects
p37400,projects
p10264,projects
p55263,projects
p65714,projects
p4674,projects
p96973,projects
p13208,projects
p36281,projects
p56328,projects
p59114,projects
p7831,projects
p26650,projects
p1402,projects
p92390,projects
p3506,projects
p3042,projects
p703,projects
p6202,projects
p83727,projects
p105301,projects
p53962,projects
p53047,projects
p107253,projects
p17119,projects
p15883,projects
p366,projects
p2617,projects
p27452,projects
p45375,projects
p2472,projects
p23078,projects
p18865,projects
p62354,projects
p1395,projects
p3737,projects
p74704,projects
p11063,projects
p1438,projects
p2120,projects
p6087,projects
p3493,projects
p40631,projects
p85483,projects
p111578,projects
p4553,projects
p18590,projects
p41620,projects
p1652,projects
p4641,projects
p15682,projects
p32867,projects
p96791,projects
p30782,projects
p94518,projects
p107914,projects
p5845,projects
p96866,projects
p66630,projects
p34420,projects
p80574,projects
p29897,projects
p22073,projects
p3578,projects
p8583,projects
p34062,projects
p88450,projects
p46569,projects
p4702,projects
p46008,projects
p9366,projects
p801,projects
p2821,projects
p8500,projects
p2907,projects
p37985,projects
p5475,projects
p75980,projects
p8053,projects
p48193,projects
p710,projects
p3093,projects
p34045,projects
p1500,projects
p5247,projects
p18636,projects
p77722,projects
p2276,projects
p26738,projects
p20050,projects
p11162,projects
p66733,projects
p841,projects
p43468,projects
p99274,projects
p47799,projects
p30139,projects
p51291,projects
p54062,projects
p21809,projects
p2576,projects
p13206,projects
p8508,projects
p7656,projects
p2251,projects
p2601,projects
p25216,projects
p85077,projects
p6089,projects
p110563,projects
p11295,projects
p13419,projects
p19552,projects
p11698,projects
p1696,projects
p36667,projects
p12711,projects
p79840,projects
p1533,projects
p112743,projects
p21624,projects
p44129,projects
p47547,projects
p34374,projects
p763,projects
p82669,projects
p58340,projects
p5398,projects
p10178,projects
p1943,projects
p6821,projects
p12261,projects
p8520,projects
p87323,projects
p7452,projects
p7719,projects
p37189,projects
p15357,projects
p13301,projects
p51714,projects
p3918,projects
p15920,projects
p6656,projects
p4985,projects
p3430,projects
p243,projects
p64770,projects
p47474,projects
p14468,projects
p120251,projects
p75525,projects
p35200,projects
p66865,projects
p70085,projects
p36075,projects
p524,projects
p12258,projects
p2627,projects
p7662,projects
p7599,projects
p112186,projects
p18411,projects
p2282,projects
p22216,projects
p85929,projects
p6254,projects
p4556,projects
p86196,projects
p108995,projects
p34896,projects
p5411,projects
p65300,projects
p9150,projects
p17853,projects
p16367,projects
p34172,projects
p72379,projects
p36049,projects
p48875,projects
p3295,projects
p496,projects
p93800,projects
p843,projects
p24775,projects
p384,projects
p10112,projects
p85868,projects
p3804,projects
p58685,projects
p1998,projects
p85653,projects
p104878,projects
p58191,projects
p14138,projects
p109736,projects
p5901,projects
p4056,projects
p89036,projects
p33854,projects
p102471,projects
p91536,projects
p39659,projects
p42392,projects
p22635,projects
p6245,projects
p147,projects
p103092,projects
p68457,projects
p11704,projects
p55313,projects
p42509,projects
p13885,projects
p79310,projects
p10731,projects
p4936,projects
p3965,projects
p56756,projects
p20027,projects
p68010,projects
p23396,projects
p21000,projects
p3641,projects
p30098,projects
p13093,projects
p53677,projects
p70474,projects
p8037,projects
p35183,projects
p27066,projects
p2957,projects
p12554,projects
p4301,projects
p53727,projects
p16591,projects
p6861,projects
p4167,projects
p1730,projects
p790,projects
p82847,projects
p13865,projects
p56095,projects
p2079,projects
p6288,projects
p24013,projects
p59106,projects
p5527,projects
p77412,projects
p34306,projects
p32509,projects
p1035,projects
p27928,projects
p97402,projects
p14434,projects
p19792,projects
p104550,projects
p64181,projects
p1910,projects
p5214,projects
p28822,projects
p30901,projects
p7632,projects
p5148,projects
p16696,projects
p80039,projects
p14188,projects
p4066,projects
p90044,projects
p41054,projects
p32981,projects
p69099,projects
p59819,projects
p3561,projects
p80006,projects
p5710,projects
p11379,projects
p66044,projects
p52019,projects
p15471,projects
p29342,projects
p82276,projects
p105152,projects
p89933,projects
p72809,projects
p4580,projects
p40847,projects
p687,projects
p35082,projects
p13238,projects
p31558,projects
p116015,projects
p56690,projects
p51789,projects
p97506,projects
p2699,projects
p33731,projects
p12865,projects
p1439,projects
p12746,projects
p17744,projects
p46696,projects
p111725,projects
p60960,projects
p6544,projects
p8094,projects
p97197,projects
p47266,projects
p118985,projects
p109682,projects
p6349,projects
p34894,projects
p18568,projects
p60411,projects
p7929,projects
p64363,projects
p111690,projects
p42434,projects
p30276,projects
p54743,projects
p19389,projects
p355,projects
p15244,projects
p2001,projects
p1480,projects
p113925,projects
p113407,projects
p3418,projects
p23252,projects
p81321,projects
p66189,projects
p58386,projects
p10193,projects
p2324,projects
p104183,projects
p20931,projects
p3061,projects
p35570,projects
p89529,projects
p115508,projects
p10367,projects
p3620,projects
p58148,projects
p32206,projects
p69459,projects
p85430,projects
p35659,projects
p66105,projects
p5327,projects
p7417,projects
p3126,projects
p1238,projects
p8380,projects
p25555,projects
p18574,projects
p8803,projects
p56664,projects
p13140,projects
p7523,projects
p35715,projects
p35843,projects
p37630,projects
p17655,projects
p6246,projects
p30025,projects
p1377,projects
p11790,projects
p50539,projects
p11151,projects
p10441,projects
p29467,projects
p31859,projects
p3698,projects
p112143,projects
p21077,projects
p49300,projects
p25808,projects
p41,projects
p3852,projects
p3572,projects
p120099,projects
p68344,projects
p24028,projects
p62325,projects
p13420,projects
p1294,projects
p62474,projects
p81320,projects
p110628,projects
p12226,projects
p1786,projects
p19040,projects
p35593,projects
p22712,projects
p69023,projects
p114128,projects
p11715,projects
p8777,projects
p13563,projects
p40075,projects
p46002,projects
p2765,projects
p12977,projects
p91976,projects
p60563,projects
p85028,projects
p81579,projects
p34829,projects
p30834,projects
p108081,projects
p13186,projects
p94104,projects
p100062,projects
p909,projects
p27237,projects
p10884,projects
p13947,projects
p65450,projects
p72884,projects
p42948,projects
p76287,projects
p57872,projects
p5188,projects
p52346,projects
p11710,projects
p14385,projects
p2653,projects
p12848,projects
p1489,projects
p414,projects
p19183,projects
p77458,projects
p6019,projects
p5855,projects
p7541,projects
p67185,projects
p29261,projects
p59703,projects
p7305,projects
p109482,projects
p7517,projects
p58474,projects
p26413,projects
p19782,projects
p99623,projects
p6157,projects
p863,projects
